timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_length
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,3273
2025-03-25 19:36:42,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1490
2025-03-25 19:36:42,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:42,20.207.73.85,10.14.146.90,443,53312,TCP,102
2025-03-25 19:36:42,20.207.73.85,10.14.146.90,443,53312,TCP,66
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1514
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,20.207.73.85,53312,443,TCP,66
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,66
2025-03-25 19:36:42,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:42,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,19808
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1490
2025-03-25 19:36:42,20.207.73.85,10.14.146.90,443,53312,TCP,66
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,2926
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1514
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,397
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.25,49726,443,TCP,251
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:42,140.82.112.25,10.14.146.90,443,49726,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.22,59868,443,TCP,66
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,19808
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1490
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,2926
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,397
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.25,49726,443,TCP,251
2025-03-25 19:36:42,140.82.112.25,10.14.146.90,443,49726,TCP,54
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1490
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1490
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1490
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1490
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1687
2025-03-25 19:36:42,20.207.73.82,10.14.146.90,443,46840,TCP,1687
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,20.207.73.82,46840,443,TCP,54
2025-03-25 19:36:42,20.207.73.85,10.14.146.90,443,53312,TCP,1023
2025-03-25 19:36:42,20.207.73.85,10.14.146.90,443,53312,TCP,1023
2025-03-25 19:36:42,10.14.146.90,20.207.73.85,53312,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,20.207.73.85,53312,443,TCP,54
2025-03-25 19:36:42,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:42,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:42,140.82.112.25,10.14.146.90,443,49726,TCP,127
2025-03-25 19:36:42,140.82.112.25,10.14.146.90,443,49726,TCP,127
2025-03-25 19:36:42,10.14.146.90,140.82.112.25,49726,443,TCP,54
2025-03-25 19:36:42,10.14.146.90,140.82.112.25,49726,443,TCP,54
2025-03-25 19:36:43,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:43,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:43,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:43,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:44,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:44,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:44,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:44,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:45,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:45,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:45,10.14.146.121,224.0.0.251,5353,5353,UDP,85
2025-03-25 19:36:45,10.14.146.121,224.0.0.251,5353,5353,UDP,85
2025-03-25 19:36:45,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:45,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:46,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:46,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:46,10.14.146.121,224.0.0.251,5353,5353,UDP,85
2025-03-25 19:36:46,10.14.146.121,224.0.0.251,5353,5353,UDP,85
2025-03-25 19:36:46,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:46,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:47,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:47,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,185
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,185
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1221
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1221
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1514
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,973
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1514
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,973
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,185
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,185
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1221
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1221
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1514
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,1514
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,766
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,766
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.252,57111,5355,UDP,66
2025-03-25 19:36:47,10.14.146.88,224.0.0.252,57111,5355,UDP,66
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:47,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.22,0,0,Other,54
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,102
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:47,140.82.112.22,10.14.146.90,443,59868,TCP,534
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.90,140.82.112.22,59868,443,TCP,54
2025-03-25 19:36:47,10.14.146.88,224.0.0.252,57111,5355,UDP,66
2025-03-25 19:36:47,10.14.146.88,224.0.0.252,57111,5355,UDP,66
2025-03-25 19:36:48,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:48,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:48,10.14.146.118,10.14.147.255,57621,57621,UDP,86
2025-03-25 19:36:48,10.14.146.118,10.14.147.255,57621,57621,UDP,86
2025-03-25 19:36:48,10.14.146.90,13.67.9.5,59292,443,TCP,876
2025-03-25 19:36:48,10.14.146.90,13.67.9.5,59292,443,TCP,876
2025-03-25 19:36:48,10.14.146.90,192.168.3.5,60791,53,UDP,101
2025-03-25 19:36:48,10.14.146.90,192.168.3.5,60791,53,UDP,101
2025-03-25 19:36:48,10.14.146.90,192.168.3.5,57929,53,UDP,101
2025-03-25 19:36:48,10.14.146.90,192.168.3.5,57929,53,UDP,101
2025-03-25 19:36:48,13.67.9.5,10.14.146.90,443,59292,TCP,54
2025-03-25 19:36:48,13.67.9.5,10.14.146.90,443,59292,TCP,54
2025-03-25 19:36:48,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:48,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:48,192.168.3.5,10.14.146.90,53,60791,UDP,286
2025-03-25 19:36:48,192.168.3.5,10.14.146.90,53,60791,UDP,286
2025-03-25 19:36:48,192.168.3.5,10.14.146.90,53,57929,UDP,270
2025-03-25 19:36:48,13.67.9.5,10.14.146.90,443,59292,TCP,432
2025-03-25 19:36:48,13.67.9.5,10.14.146.90,443,59292,TCP,432
2025-03-25 19:36:48,10.14.146.90,13.67.9.5,59292,443,TCP,54
2025-03-25 19:36:48,192.168.3.5,10.14.146.90,53,57929,UDP,270
2025-03-25 19:36:48,10.14.146.90,13.67.9.5,59292,443,TCP,66
2025-03-25 19:36:48,10.14.146.90,192.168.3.5,59330,53,UDP,121
2025-03-25 19:36:48,13.67.9.5,10.14.146.90,443,59292,TCP,432
2025-03-25 19:36:48,192.168.3.5,10.14.146.90,53,59330,UDP,191
2025-03-25 19:36:48,13.67.9.5,10.14.146.90,443,59292,TCP,432
2025-03-25 19:36:48,10.14.146.90,13.67.9.5,59292,443,TCP,54
2025-03-25 19:36:48,10.14.146.90,13.67.9.5,59292,443,TCP,66
2025-03-25 19:36:48,10.14.146.90,192.168.3.5,59330,53,UDP,121
2025-03-25 19:36:48,192.168.3.5,10.14.146.90,53,59330,UDP,191
2025-03-25 19:36:49,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:49,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:49,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:49,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:50,10.14.146.90,185.199.111.154,47162,443,TCP,93
2025-03-25 19:36:50,10.14.146.90,185.199.111.154,47162,443,TCP,93
2025-03-25 19:36:50,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:50,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:50,10.14.146.90,185.199.111.154,47162,443,TCP,93
2025-03-25 19:36:50,10.14.146.90,185.199.111.154,47162,443,TCP,93
2025-03-25 19:36:50,185.199.111.154,10.14.146.90,443,47162,TCP,93
2025-03-25 19:36:50,185.199.111.154,10.14.146.90,443,47162,TCP,93
2025-03-25 19:36:50,185.199.111.154,10.14.146.90,443,47162,TCP,66
2025-03-25 19:36:50,185.199.111.154,10.14.146.90,443,47162,TCP,66
2025-03-25 19:36:50,185.199.111.154,10.14.146.90,443,47162,TCP,93
2025-03-25 19:36:50,185.199.111.154,10.14.146.90,443,47162,TCP,93
2025-03-25 19:36:50,10.14.146.90,185.199.111.154,47162,443,TCP,66
2025-03-25 19:36:50,10.14.146.90,185.199.111.154,47162,443,TCP,66
2025-03-25 19:36:50,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:50,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:50,10.14.146.50,224.0.0.251,5353,5353,UDP,103
2025-03-25 19:36:50,10.14.146.50,224.0.0.251,5353,5353,UDP,103
2025-03-25 19:36:51,10.14.146.21,239.255.255.250,56573,1900,UDP,167
2025-03-25 19:36:51,10.14.146.21,239.255.255.250,56573,1900,UDP,167
2025-03-25 19:36:51,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:51,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:51,10.14.146.90,185.199.108.133,54630,443,TCP,93
2025-03-25 19:36:51,10.14.146.90,185.199.108.133,54630,443,TCP,93
2025-03-25 19:36:51,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:51,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:51,10.14.146.90,192.168.3.5,41992,53,UDP,103
2025-03-25 19:36:51,10.14.146.90,192.168.3.5,41992,53,UDP,103
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,166
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,166
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,1160
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,1160
2025-03-25 19:36:51,10.14.146.90,192.168.3.5,52920,53,UDP,103
2025-03-25 19:36:51,10.14.146.90,192.168.3.5,52920,53,UDP,103
2025-03-25 19:36:51,192.168.3.5,10.14.146.90,53,52920,UDP,268
2025-03-25 19:36:51,192.168.3.5,10.14.146.90,53,41992,UDP,223
2025-03-25 19:36:51,185.199.108.133,10.14.146.90,443,54630,TCP,93
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,54
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,54
2025-03-25 19:36:51,192.168.3.5,10.14.146.90,53,52920,UDP,268
2025-03-25 19:36:51,10.14.146.90,185.199.108.133,54630,443,TCP,54
2025-03-25 19:36:51,10.14.146.90,192.168.3.5,40807,53,UDP,113
2025-03-25 19:36:51,192.168.3.5,10.14.146.90,53,40807,UDP,184
2025-03-25 19:36:51,192.168.3.5,10.14.146.90,53,41992,UDP,223
2025-03-25 19:36:51,185.199.108.133,10.14.146.90,443,54630,TCP,93
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,54
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,54
2025-03-25 19:36:51,10.14.146.90,185.199.108.133,54630,443,TCP,54
2025-03-25 19:36:51,10.14.146.90,192.168.3.5,40807,53,UDP,113
2025-03-25 19:36:51,192.168.3.5,10.14.146.90,53,40807,UDP,184
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,93
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,93
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,54
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,54
2025-03-25 19:36:51,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:51,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,148
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,148
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,54
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,54
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,89
2025-03-25 19:36:51,10.14.146.90,20.42.73.25,60248,443,TCP,89
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,54
2025-03-25 19:36:51,20.42.73.25,10.14.146.90,443,60248,TCP,54
2025-03-25 19:36:52,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:52,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:52,10.14.146.90,192.168.3.5,44844,53,UDP,85
2025-03-25 19:36:52,10.14.146.90,192.168.3.5,44844,53,UDP,85
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,190
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,790
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,190
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,790
2025-03-25 19:36:52,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:52,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:52,192.168.3.5,10.14.146.90,53,44844,UDP,169
2025-03-25 19:36:52,192.168.3.5,10.14.146.90,53,44844,UDP,169
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,54
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,54
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,54
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,54
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,102
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,102
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,54
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,54
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,1022
2025-03-25 19:36:52,20.207.73.85,10.14.146.90,443,53312,TCP,1022
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,54
2025-03-25 19:36:52,10.14.146.90,20.207.73.85,53312,443,TCP,54
2025-03-25 19:36:52,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:52,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:53,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:53,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:53,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:53,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.251,5353,5353,UDP,81
2025-03-25 19:36:53,10.14.146.118,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.251,5353,5353,UDP,81
2025-03-25 19:36:53,10.14.146.118,224.0.0.252,56956,5355,UDP,75
2025-03-25 19:36:53,10.14.146.118,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:53,10.14.146.118,224.0.0.252,56956,5355,UDP,75
2025-03-25 19:36:53,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:53,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.118,224.0.0.22,0,0,Other,60
2025-03-25 19:36:53,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:53,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:54,10.14.146.30,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:54,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:54,10.14.146.30,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:54,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:54,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:54,10.14.146.21,239.255.255.250,53051,1900,UDP,212
2025-03-25 19:36:54,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:54,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:54,10.14.146.56,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:54,10.14.146.56,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:54,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:54,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:55,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:55,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:55,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:55,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:55,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:55,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:55,10.14.146.56,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:55,10.14.146.56,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:56,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:56,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:56,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:56,10.14.147.7,239.255.255.250,59969,1900,UDP,221
2025-03-25 19:36:56,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:56,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:56,10.14.146.56,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:56,10.14.146.56,224.0.0.251,5353,5353,UDP,119
2025-03-25 19:36:57,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:57,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:57,10.14.146.202,224.0.0.22,0,0,Other,60
2025-03-25 19:36:57,10.14.146.202,224.0.0.22,0,0,Other,60
2025-03-25 19:36:57,10.14.146.202,224.0.0.22,0,0,Other,60
2025-03-25 19:36:57,10.14.146.202,224.0.0.22,0,0,Other,60
2025-03-25 19:36:57,10.14.146.202,224.0.0.252,62796,5355,UDP,75
2025-03-25 19:36:57,10.14.146.202,224.0.0.252,62796,5355,UDP,75
2025-03-25 19:36:57,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:57,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:57,10.14.146.202,224.0.0.252,62796,5355,UDP,75
2025-03-25 19:36:57,10.14.146.202,224.0.0.252,62796,5355,UDP,75
2025-03-25 19:36:57,10.14.146.202,224.0.0.22,0,0,Other,60
2025-03-25 19:36:57,10.14.146.202,224.0.0.22,0,0,Other,60
2025-03-25 19:36:58,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:58,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:58,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:58,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:58,10.14.146.104,239.255.255.250,59937,1900,UDP,212
2025-03-25 19:36:58,10.14.146.104,239.255.255.250,59937,1900,UDP,212
2025-03-25 19:36:59,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:59,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:59,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:59,10.14.146.133,10.14.147.255,37386,58581,UDP,166
2025-03-25 19:36:59,10.14.146.104,239.255.255.250,59937,1900,UDP,212
2025-03-25 19:36:59,10.14.146.104,239.255.255.250,59937,1900,UDP,212
